gender,center,year,days,postal,same_route,r_fastest,r_cheapest,r_confortable,r_onlyoption,r_environmental,r_healthiest,r_needprivate,total_travels,private_ratio,public_ratio,active_ratio,Latitude,Longitude,Distance
Man,EETAC,First,5,8015.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.37769295381944,2.157903889236111,4.0811379716437495
Woman,ESEIAAT,Second,2,8030.0,Yes,Yes,No,No,No,No,No,No,3,0.6666666666666666,0.0,0.3333333333333333,41.43484115544712,2.191761195383804,8.515615293430308
Man,EPSEB,First,4,8292.0,Yes,Yes,No,No,No,No,No,No,3,0.0,1.0,0.0,41.53444560178571,1.8701365321428567,25.87727278715144
Man,ETSEIB,Fourth,3,8786.0,Yes,Yes,No,No,Yes,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.52980503214286,1.6853456214285714,38.89911704737984
Man,ETSAB,Fourth,4,8208.0,Yes,Yes,No,No,No,No,No,Yes,3,0.0,0.6666666666666666,0.3333333333333333,41.5541620375,2.1268247600000003,18.49693038919853
Man,ETSECCPB,Third,5,8022.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.4054879245283,2.135506636792453,2.81531926980836
Man,FIB,Fourth,4,8024.0,No,No,Yes,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.41110394556075,2.1594220838785048,4.785385490636497
Man,FNB,Third,5,8902.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.36432838572562,2.125288497065821,2.888881985150128
Man,EEBE,Second,3,8720.0,No,No,Yes,No,No,Yes,No,No,5,0.4,0.6,0.0,41.34392532727273,1.6935237736363635,35.27853992534681
Man,FIB,First,4,8243.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,1.0,0.0,41.726803044117645,1.839067802941176,43.93821109235909
Man,ETSEIB,Third,5,8022.0,No,No,Yes,Yes,No,No,No,No,6,0.0,0.5,0.5,41.4054879245283,2.135506636792453,2.81531926980836
Man,ETSAV,Fourth,4,8173.0,Yes,No,No,No,No,Yes,Yes,No,3,0.0,0.0,1.0,41.4742246574468,2.077712344680851,9.970215712463055
Man,ETSEIB,First,5,8940.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.3607134625498,2.0793684824701195,4.031246496663568
Woman,ETSEIB,First,3,8025.0,Yes,No,No,Yes,No,No,No,No,3,0.0,1.0,0.0,41.40889555323325,2.1709480372979217,5.515904036968885
Woman,EEBE,First,3,8016.0,Yes,No,No,No,No,No,No,Yes,1,1.0,0.0,0.0,41.43449825711711,2.1795576403603603,7.707002026861444
Woman,ESEIAAT,Fourth,3,8202.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.54579316153846,2.117872476923077,17.529836769264648
Woman,EEABB,Third,5,8917.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,1.0,0.0,41.45336026427851,2.2304582971745712,12.337553922048984
Woman,FIB,First,5,8800.0,No,No,No,No,Yes,No,No,No,6,0.0,0.6666666666666666,0.3333333333333333,41.22357625993385,1.7172047798305676,37.70504617773941
Man,ESEIAAT,Third,5,25430.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.0,1.0,41.548179690967366,0.8248607805944056,108.90863709127856
Woman,ETSECCPB,Third,5,8025.0,Yes,Yes,No,No,No,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.40889555323325,2.1709480372979217,5.515904036968885
Woman,EPSEVG,Fourth,2,8014.0,Yes,No,Yes,Yes,No,No,No,No,2,0.0,0.5,0.5,41.37554342468619,2.136406735983264,2.532082851110252
Man,ESEIAAT,Second,5,43203.0,Yes,No,No,No,Yes,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.1607613625,1.1077416625,87.77263384289748
Woman,EEBE,Fourth,4,8980.0,Yes,No,No,No,No,No,No,Yes,3,1.0,0.0,0.0,41.38462277623763,2.048059094554456,5.285429992578997
Man,EPSEVG,Third,5,8028.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,EPSEB,Third,2,8014.0,No,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37554342468619,2.136406735983264,2.532082851110252
Woman,EPSEM,First,1,8242.0,Yes,No,No,No,No,Yes,No,No,2,0.0,0.5,0.5,41.73079093225807,1.825638696774193,44.90162952906903
Man,EETAC,Second,5,8017.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.40662785035377,2.1164666691037737,2.112982468173686
Man,ESEIAAT,First,5,8225.0,Yes,No,Yes,No,No,No,Yes,No,3,0.0,0.0,1.0,41.57555601627907,2.0045475325581394,22.64752581936345
Man,ETSAB,Second,5,8860.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.26427774933655,1.9313480034981907,20.38020477160429
Woman,FIB,Second,2,8202.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.54579316153846,2.117872476923077,17.529836769264648
Woman,ETSAV,First,4,8037.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.39925879097525,2.1648714873362445,4.667536874203934
Man,FIB,Fourth,4,8028.0,Yes,No,Yes,No,No,No,Yes,No,1,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Woman,EPSEM,Second,5,8226.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.5769370125,2.02235664375,22.25002415361337
Woman,ETSETB,Fourth,5,43830.0,Yes,No,Yes,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.14457998466258,1.401833699386503,65.29346091838897
Man,EETAC,Third,4,8320.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.48296885418869,2.323166225132076,20.623909485702708
Man,FIB,First,5,8940.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.3607134625498,2.0793684824701195,4.031246496663568
Man,FNB,First,5,8023.0,Yes,No,Yes,No,No,No,No,No,1,0.0,1.0,0.0,41.41117653727455,2.1454316,3.853847488256764
Woman,EETAC,Fourth,5,8860.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.26427774933655,1.9313480034981907,20.38020477160429
Man,FME,Third,5,8940.0,Yes,Yes,No,No,No,Yes,No,No,1,0.0,1.0,0.0,41.3607134625498,2.0793684824701195,4.031246496663568
Woman,FIB,First,2,8640.0,Yes,No,Yes,No,No,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.54295774,1.89318814,25.047965035244648
Woman,FNB,Third,5,8022.0,Yes,Yes,No,No,No,No,No,No,2,0.0,1.0,0.0,41.4054879245283,2.135506636792453,2.81531926980836
Man,EEABB,Third,4,43580.0,Yes,Yes,No,No,Yes,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,40.72465771818182,0.7470564,136.28971806257874
Woman,ESEIAAT,First,4,8110.0,Yes,No,No,No,Yes,No,No,Yes,3,0.0,0.6666666666666666,0.3333333333333333,41.48281298163764,2.182922593205575,12.117783622630771
Woman,EPSEB,Third,2,8030.0,No,No,Yes,No,No,No,No,No,4,0.0,0.5,0.5,41.43484115544712,2.191761195383804,8.515615293430308
Woman,EPSEB,Fourth,3,8243.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,1.0,0.0,41.726803044117645,1.839067802941176,43.93821109235909
Woman,ETSETB,Second,5,8023.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.41117653727455,2.1454316,3.853847488256764
Woman,EEABB,First,5,8902.0,Yes,No,Yes,Yes,No,No,No,No,2,0.0,1.0,0.0,41.36432838572562,2.125288497065821,2.888881985150128
Man,EPSEM,Third,5,8242.0,Yes,No,No,Yes,No,No,No,No,3,0.0,0.0,1.0,41.73079093225807,1.825638696774193,44.90162952906903
Woman,ETSAB,Second,3,8004.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.36674053939394,2.1579540622895625,4.578869966263394
Man,EPSEB,First,4,8001.0,Yes,Yes,No,No,No,No,No,No,3,0.0,1.0,0.0,41.38059519199438,2.169557888623596,4.960133018364982
Man,EEBE,First,5,8027.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,0.0,1.0,41.42210114836013,2.1859659655305466,7.315332171609159
NR/DK,ETSECCPB,First,5,8459.0,Yes,No,No,Yes,No,Yes,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.66310914545454,2.39097615,38.4582437895354
Man,ETSETB,First,5,8028.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,EEBE,Second,5,8901.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.36177004311927,2.10426013440367,2.9728101549659915
Man,ESEIAAT,First,5,8191.0,No,No,No,No,No,No,No,Yes,4,0.5,0.0,0.5,41.499861449874686,2.038029230576441,13.838861668490374
Man,ESEIAAT,First,7,7712.0,Yes,No,No,No,Yes,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,39.86933156774567,4.204614796878613,244.5558088410604
Woman,ESEIAAT,First,4,8223.0,Yes,No,No,No,Yes,No,No,No,1,0.0,0.0,1.0,41.550291740909095,2.0275086,19.325546457338568
Man,EEABB,Fourth,5,8860.0,Yes,No,No,No,Yes,No,No,No,1,0.0,0.0,1.0,41.26427774933655,1.9313480034981907,20.38020477160429
Woman,ESEIAAT,Second,5,8201.0,Yes,Yes,No,No,No,No,No,No,2,1.0,0.0,0.0,41.54684474057972,2.106155472463768,17.642274141111475
Woman,ETSECCPB,Third,5,45003.0,Yes,No,No,No,Yes,No,No,No,1,0.0,0.0,1.0,39.86734120863636,-4.024031250909091,545.7043562594848
Man,ETSECCPB,First,2,8015.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.37769295381944,2.157903889236111,4.0811379716437495
Woman,ETSAB,Second,5,17300.0,Yes,No,No,Yes,No,No,Yes,No,3,0.0,0.3333333333333333,0.6666666666666666,41.67228645614035,2.7855605947368423,64.53799369363935
Man,FIB,Fourth,3,8700.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.58278654418604,1.6181138558139534,46.50632225037548
Man,EEBE,Fourth,5,8440.0,No,Yes,No,No,No,No,No,No,6,0.0,0.6666666666666666,0.3333333333333333,41.63996812321429,2.358397310714286,34.772225338745606
Man,ETSECCPB,Fourth,5,8004.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.36674053939394,2.1579540622895625,4.578869966263394
Man,EPSEVG,Fourth,4,8830.0,Yes,No,No,No,No,No,No,Yes,3,0.6666666666666666,0.0,0.3333333333333333,41.34098182222222,2.042815538132808,7.742302268794167
Man,FNB,Second,4,8003.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.0,1.0,41.38661773595934,2.180351266454892,5.795446271750349
Woman,ETSEIB,Third,5,8021.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.39623459653333,2.1414057384,2.6941059454559344
Woman,ETSAB,Third,5,8830.0,Yes,No,No,No,Yes,No,No,No,3,0.0,1.0,0.0,41.34098182222222,2.042815538132808,7.742302268794167
Man,ETSEIB,First,5,8756.0,Yes,No,No,No,Yes,No,No,No,2,0.0,0.5,0.5,41.4106714,1.9664070222222223,12.35727395624996
Man,FIB,Third,5,8028.0,Yes,Yes,No,No,No,No,No,No,2,0.0,0.5,0.5,41.37818948080073,2.1252601017288444,1.6130676235951116
Woman,ETSAV,First,5,8005.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.39960074427861,2.201018413598673,7.629993511144085
Woman,EEBE,Fourth,3,8911.0,Yes,No,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.4531459166113,2.253104680730897,13.901078426337602
Man,EPSEB,Third,4,8470.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.64087698780488,2.510718819512195,43.6056658502139
Man,EETAC,Fourth,4,8940.0,Yes,Yes,No,Yes,No,No,No,No,2,0.5,0.0,0.5,41.3607134625498,2.0793684824701195,4.031246496663568
Woman,EPSEB,Fourth,2,8392.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,1.0,0.0,41.566699925,2.4883746875,37.239738318871865
Woman,ETSETB,First,5,8028.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Woman,ETSETB,Fourth,5,8173.0,Yes,No,No,Yes,No,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.4742246574468,2.077712344680851,9.970215712463055
Man,ETSEIB,Fourth,4,8430.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,1.0,0.0,41.596670816666666,2.326834483333333,29.35124003306556
Man,EEBE,Fourth,3,8011.0,Yes,No,No,No,No,Yes,Yes,No,1,0.0,0.0,1.0,41.3843794375,2.1589732145,4.0258558548027
Man,EEBE,Fourth,3,8029.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.38660270361248,2.14637941543514,2.956172645857166
Man,ESEIAAT,Third,4,8107.0,Yes,Yes,Yes,No,No,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.53089662,2.23257574,18.83511401061516
Man,ESEIAAT,Second,3,8415.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.67409608888889,2.2068907444444443,32.76133560062124
Woman,FOOT,First,5,8029.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.38660270361248,2.14637941543514,2.956172645857166
Woman,ESEIAAT,Second,5,8570.0,Yes,Yes,No,Yes,No,No,No,No,2,0.5,0.0,0.5,42.04664813636364,2.2653036545454546,74.26745048172337
Man,FIB,First,5,8912.0,Yes,Yes,No,No,No,No,No,No,2,0.0,0.5,0.5,41.44363350805195,2.240403894805195,12.450328346091144
Man,EEBE,Third,5,8004.0,Yes,Yes,No,No,No,No,No,Yes,1,1.0,0.0,0.0,41.36674053939394,2.1579540622895625,4.578869966263394
Woman,ETSAB,Fourth,2,8901.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.36177004311927,2.10426013440367,2.9728101549659915
Man,EPSEVG,First,4,8800.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.0,1.0,41.22357625993385,1.7172047798305676,37.70504617773941
Man,ETSEIB,First,5,8042.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.44582190816,2.17393302264,8.293966067277841
Man,ETSEIB,First,4,8830.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.34098182222222,2.042815538132808,7.742302268794167
Man,EPSEVG,First,4,8028.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,1.0,0.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,FIB,Second,6,8018.0,Yes,No,No,No,No,Yes,No,No,1,0.0,1.0,0.0,41.40354271634696,2.191752814178482,6.962340961738018
Man,EPSEVG,Fourth,1,8850.0,Yes,No,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.28276916601941,2.0145235427184467,14.213448206259708
Man,ETSEIB,First,4,8029.0,No,Yes,Yes,No,No,No,No,No,6,0.0,0.3333333333333333,0.6666666666666666,41.38660270361248,2.14637941543514,2.956172645857166
Man,EEBE,Fourth,4,8015.0,No,Yes,Yes,No,No,No,No,No,6,0.0,0.3333333333333333,0.6666666666666666,41.37769295381944,2.157903889236111,4.0811379716437495
Woman,EPSEM,Fourth,5,8242.0,Yes,No,Yes,No,No,No,Yes,No,3,0.0,0.0,1.0,41.73079093225807,1.825638696774193,44.90162952906903
Man,ETSEIB,Third,3,8005.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,1.0,0.0,41.39960074427861,2.201018413598673,7.629993511144085
Man,EEBE,Second,5,8003.0,Yes,No,Yes,No,No,Yes,No,No,1,0.0,0.0,1.0,41.38661773595934,2.180351266454892,5.795446271750349
Woman,EEBE,First,5,8203.0,Yes,No,No,No,Yes,No,No,No,3,0.0,1.0,0.0,41.53635980588236,2.115166382352941,16.476485028920333
Man,ETSETB,Fourth,6,8034.0,Yes,No,No,Yes,Yes,No,No,No,3,0.0,0.0,1.0,41.39371482472387,2.117848473831776,0.8468604032086408
Man,EEBE,First,5,8302.0,Yes,No,No,No,Yes,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.53492873728813,2.4362616559322032,31.688887640233293
Man,ETSAB,Second,4,8011.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.3843794375,2.1589732145,4.0258558548027
Man,ETSECCPB,First,5,8028.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,ETSECCPB,Second,5,8221.0,Yes,No,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.56426562711864,2.011561513559322,21.2645722256118
Man,ETSEIB,Fourth,5,8009.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.39476750185759,2.1693062801857588,4.926195594374371
Man,FIB,First,5,8014.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,0.0,1.0,41.37554342468619,2.136406735983264,2.532082851110252
Man,EEBE,Third,5,8001.0,Yes,No,No,No,No,Yes,Yes,No,2,0.0,0.5,0.5,41.38059519199438,2.169557888623596,4.960133018364982
Woman,EETAC,Third,5,8860.0,Yes,No,No,No,Yes,No,No,No,1,0.0,0.0,1.0,41.26427774933655,1.9313480034981907,20.38020477160429
Man,EPSEVG,First,5,8028.0,Yes,No,No,No,Yes,No,No,No,1,0.0,1.0,0.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,EEBE,First,4,8970.0,Yes,Yes,No,Yes,No,No,No,No,3,0.6666666666666666,0.3333333333333333,0.0,41.3689774,2.063031009375,4.543343211547399
Man,ETSECCPB,First,4,8024.0,No,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.41110394556075,2.1594220838785048,4.785385490636497
Man,ETSEIB,First,5,8013.0,No,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.40034991558655,2.178255983593109,5.781462018023745
Man,FIB,Fourth,5,8960.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.38440937272728,2.065374928409091,3.8446603267534
Man,EPSEVG,Second,5,8720.0,Yes,No,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.34392532727273,1.6935237736363635,35.27853992534681
Woman,ETSEIB,First,5,8034.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,0.0,1.0,41.39371482472387,2.117848473831776,0.8468604032086408
Man,FIB,First,5,8225.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.57555601627907,2.0045475325581394,22.64752581936345
Man,ETSAV,First,5,8030.0,No,No,No,No,Yes,No,No,No,6,0.0,1.0,0.0,41.43484115544712,2.191761195383804,8.515615293430308
Woman,ETSAB,First,5,8018.0,Yes,Yes,No,No,No,No,No,No,1,0.0,0.0,1.0,41.40354271634696,2.191752814178482,6.962340961738018
Man,ESEIAAT,First,5,8002.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.3819834004138,2.176413193149425,5.505338253143316
Woman,ETSEIB,First,5,8292.0,Yes,No,No,No,Yes,Yes,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.53444560178571,1.8701365321428567,25.87727278715144
Woman,EPSEVG,Second,5,8800.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,0.0,1.0,41.22357625993385,1.7172047798305676,37.70504617773941
Man,ETSAB,Fourth,2,8021.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.39623459653333,2.1414057384,2.6941059454559344
Man,EPSEB,Third,4,8800.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.22357625993385,1.7172047798305676,37.70504617773941
Man,EPSEVG,Fourth,4,8700.0,Yes,No,No,No,Yes,No,No,No,3,1.0,0.0,0.0,41.58278654418604,1.6181138558139534,46.50632225037548
Woman,EPSEB,Third,4,8032.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.42263923355818,2.1613303767284995,5.693615561251612
Man,ETSETB,Second,5,8014.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37554342468619,2.136406735983264,2.532082851110252
Man,FIB,Third,5,8206.0,No,No,Yes,No,No,No,No,No,6,0.0,0.8333333333333334,0.1666666666666666,41.55452011585366,2.0914203768292685,18.562764355973894
Man,EETAC,Fourth,3,8950.0,Yes,Yes,No,No,No,No,No,No,3,0.0,1.0,0.0,41.37410139552239,2.0887492253731343,2.4264062428862068
Man,FNB,Fourth,4,8012.0,Yes,Yes,No,No,No,Yes,No,No,3,0.0,0.0,1.0,41.40275668087548,2.1569115219719506,4.166350464626095
Man,EPSEVG,First,5,8100.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.53956503564815,2.213567934259259,18.88154630414079
Woman,EETAC,First,5,8860.0,Yes,No,No,No,Yes,No,No,No,1,0.0,0.0,1.0,41.26427774933655,1.9313480034981907,20.38020477160429
Woman,ETSECCPB,First,5,8036.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.38986816722689,2.1517556033613445,3.4075132374150914
Man,EEBE,Second,5,8461.0,Yes,Yes,No,No,No,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.70559882,2.43388682,44.377173163138174
Man,ETSEIB,First,5,8390.0,Yes,No,Yes,No,No,No,No,No,2,0.0,1.0,0.0,41.467771409375,2.2787653,16.57902347718014
Woman,ETSAV,First,5,8280.0,Yes,Yes,Yes,No,No,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.73080495,1.5161788833333334,62.54666044879691
Man,EEABB,Third,3,8798.0,Yes,Yes,No,No,Yes,No,No,No,3,1.0,0.0,0.0,41.36318506666667,1.7565313,29.78877603026184
Man,ETSETB,Fourth,4,8029.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,0.0,1.0,41.38660270361248,2.14637941543514,2.956172645857166
Woman,ETSEIB,First,4,8917.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.45336026427851,2.2304582971745712,12.337553922048984
Man,FIB,First,4,8328.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.49898086875,2.315110084375,21.036137276027244
Non binary,FIB,Third,4,8028.0,Yes,No,Yes,No,No,No,Yes,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,EPSEM,Third,5,8120.0,Yes,Yes,No,No,No,No,No,No,3,0.0,1.0,0.0,41.5135579,2.195962263636364,15.640814238790677
Woman,ETSAB,Third,5,8250.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.74290497724945,1.803949658961229,47.00767122588665
Man,ETSECCPB,Third,5,8302.0,No,No,Yes,Yes,No,No,No,No,6,0.0,0.6666666666666666,0.3333333333333333,41.53492873728813,2.4362616559322032,31.688887640233293
Man,FIB,Fourth,3,8350.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.58120858181818,2.5474976727272725,42.29267406189082
Man,ETSEIB,Fourth,5,8950.0,Yes,Yes,No,No,No,No,No,No,1,1.0,0.0,0.0,41.37410139552239,2.0887492253731343,2.4264062428862068
Woman,ETSECCPB,First,5,8013.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.40034991558655,2.178255983593109,5.781462018023745
Man,FIB,Second,5,8290.0,Yes,Yes,No,Yes,No,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.49042106822917,2.1386554125,11.601900107089728
Man,EEBE,First,5,8310.0,No,Yes,No,Yes,No,No,No,No,6,0.1666666666666666,0.8333333333333334,0.0,41.55062374375,2.4029147625,30.3371954755003
Man,EEBE,Third,5,8013.0,Yes,Yes,No,No,No,No,No,No,2,0.0,0.5,0.5,41.40034991558655,2.178255983593109,5.781462018023745
Man,ESEIAAT,Fourth,1,8100.0,Yes,Yes,No,No,No,No,No,No,2,0.5,0.0,0.5,41.53956503564815,2.213567934259259,18.88154630414079
Woman,EEABB,Fourth,1,8348.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.52442864722222,2.3681748638888886,26.28418436163645
Man,FIB,Third,5,8960.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.38440937272728,2.065374928409091,3.8446603267534
Man,ETSECCPB,Second,2,8014.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37554342468619,2.136406735983264,2.532082851110252
Man,ESEIAAT,Second,2,8191.0,Yes,No,No,Yes,No,No,No,Yes,3,1.0,0.0,0.0,41.499861449874686,2.038029230576441,13.838861668490374
Man,ESEIAAT,Third,5,8221.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.0,1.0,41.56426562711864,2.011561513559322,21.2645722256118
Man,FIB,Third,3,8025.0,Yes,Yes,No,No,No,No,No,Yes,1,1.0,0.0,0.0,41.40889555323325,2.1709480372979217,5.515904036968885
Woman,ETSEIB,Second,5,8018.0,Yes,Yes,No,No,No,Yes,No,No,1,0.0,1.0,0.0,41.40354271634696,2.191752814178482,6.962340961738018
Woman,ESEIAAT,First,5,8222.0,Yes,Yes,No,No,No,No,Yes,No,1,0.0,0.0,1.0,41.56425558888889,2.0251177222222223,20.846935000968863
Woman,ETSAB,Second,6,8013.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.40034991558655,2.178255983593109,5.781462018023745
Woman,FOOT,Third,5,8029.0,No,Yes,No,No,No,No,No,No,6,0.0,0.6666666666666666,0.3333333333333333,41.38660270361248,2.14637941543514,2.956172645857166
Man,FIB,First,5,8251.0,Yes,Yes,Yes,No,No,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.788997916666666,1.8402884166666669,49.92994062434632
Man,FNB,Third,5,8036.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.38986816722689,2.1517556033613445,3.4075132374150914
Woman,EEBE,First,5,8014.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.37554342468619,2.136406735983264,2.532082851110252
Man,ETSECCPB,Fourth,3,8906.0,Yes,No,No,No,No,Yes,Yes,No,3,0.0,0.0,1.0,41.37055954868421,2.100675274122807,2.127693571837536
Man,EEBE,Fourth,4,8006.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.40108785798995,2.149211508040201,3.502310723990852
Woman,EEBE,Fourth,3,8800.0,Yes,No,Yes,No,No,Yes,No,No,2,0.0,1.0,0.0,41.22357625993385,1.7172047798305676,37.70504617773941
