gender,center,year,days,postal,s1,s2,s3,same_route,r_fastest,r_cheapest,r_confortable,r_onlyoption,r_environmental,r_healthiest,r_needprivate,total_travels,Distance,active_ratio,private_ratio,public_ratio
Man,ETSEIB,Second,3,8026.0,Underground,Tram,On foot,No,No,No,Yes,No,Yes,No,No,5,6.751936546524625,0.4,0.0,0.6
Woman,EEBE,Third,4,8011.0,Tram,Underground,Underground,Yes,Yes,No,No,No,Yes,No,No,3,4.0258558548027,0.0,0.0,1.0
Man,EPSEVG,Fourth,5,8820.0,On foot,Renfe,On foot,Yes,No,No,No,Yes,No,No,No,3,7.181665825639808,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSECCPB,First,4,8015.0,On foot,Underground,On foot,Yes,Yes,No,No,Yes,No,No,No,3,4.0811379716437495,0.6666666666666666,0.0,0.3333333333333333
Man,ETSEIB,Second,5,8950.0,Tram,,,Yes,Yes,No,Yes,No,No,No,No,1,2.4264062428862068,0.0,0.0,1.0
Woman,ETSECCPB,Second,2,8042.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Underground,Bus,No,Yes,No,No,No,No,No,No,5,8.293966067277841,0.0,0.4,0.6
Man,ESEIAAT,First,4,8901.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",On foot,,Yes,Yes,No,No,No,No,No,No,2,2.9728101549659915,0.5,0.5,0.0
Man,ETSAV,Second,3,8172.0,On foot,On foot,On foot,Yes,No,No,No,No,No,Yes,No,3,9.449685862507694,1.0,0.0,0.0
Woman,ESEIAAT,First,5,8410.0,Renfe,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,Yes,No,No,No,No,No,3,23.58186865149409,0.3333333333333333,0.3333333333333333,0.3333333333333333
Man,EEABB,Fourth,4,8860.0,On foot,,,Yes,No,No,Yes,No,No,No,No,1,20.38020477160429,1.0,0.0,0.0
Woman,ETSAV,First,2,8002.0,Underground,Renfe,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,Yes,No,No,No,3,5.505338253143316,0.0,0.3333333333333333,0.6666666666666666
Man,FIB,Fourth,3,8015.0,Underground,On foot,,Yes,Yes,No,Yes,No,No,No,No,2,4.0811379716437495,0.5,0.0,0.5
Woman,ETSAB,Fourth,4,8860.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Yes,Yes,Yes,No,No,No,No,No,3,20.38020477160429,0.0,1.0,0.0
Woman,ETSAB,Fourth,5,8750.0,On foot,Bus,Bus,Yes,Yes,No,Yes,No,No,No,No,3,8.103490952947098,0.3333333333333333,0.0,0.6666666666666666
Man,ETSEIB,Second,5,8028.0,On foot,Underground,Tram,No,No,No,Yes,No,No,Yes,No,6,1.6130676235951116,0.6666666666666666,0.0,0.3333333333333333
Man,EETAC,First,5,8015.0,Bus,,,Yes,Yes,No,Yes,No,No,No,No,1,4.0811379716437495,0.0,0.0,1.0
Woman,ESEIAAT,Second,2,8030.0,Combustion or electric motorcycle with non-renewable source charging,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,No,No,No,No,3,8.515615293430308,0.3333333333333333,0.6666666666666666,0.0
Man,EPSEB,First,4,8292.0,Bus,Bus,Bus,Yes,Yes,No,No,No,No,No,No,3,25.87727278715144,0.0,0.0,1.0
Man,ETSEIB,Fourth,3,8786.0,Renfe,Underground,Scooter (or other micro-mobility devices) with renewable charging,Yes,Yes,No,No,Yes,No,No,No,3,38.89911704737984,0.0,0.3333333333333333,0.6666666666666666
Man,ETSAB,Fourth,4,8208.0,On foot,FGC,Bus,Yes,Yes,No,No,No,No,No,Yes,3,18.49693038919853,0.3333333333333333,0.0,0.6666666666666666
Man,ETSECCPB,Third,5,8022.0,Bus,On foot,,Yes,Yes,Yes,No,No,No,No,No,2,2.81531926980836,0.5,0.0,0.5
Man,FIB,Fourth,4,8024.0,Bus,On foot,,No,No,Yes,Yes,No,No,No,No,3,4.785385490636497,0.3333333333333333,0.0,0.6666666666666666
Man,FNB,Third,5,8902.0,On foot,,Renfe,Yes,Yes,No,Yes,No,No,No,No,2,2.888881985150128,0.5,0.0,0.5
Man,EEBE,Second,3,8720.0,Bus,Renfe,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",No,No,Yes,No,No,Yes,No,No,5,35.27853992534681,0.0,0.4,0.6
Man,FIB,First,4,8243.0,Bus,Bus,Bus,Yes,Yes,No,Yes,No,No,No,No,3,43.93821109235909,0.0,0.0,1.0
Man,ETSEIB,Third,5,8022.0,On foot,Bus,On foot,No,No,Yes,Yes,No,No,No,No,6,2.81531926980836,0.5,0.0,0.5
Man,ETSAV,Fourth,4,8173.0,On foot,On foot,On foot,Yes,No,No,No,No,Yes,Yes,No,3,9.970215712463055,1.0,0.0,0.0
Man,ETSEIB,First,5,8940.0,Tram,,,Yes,Yes,No,Yes,No,No,No,No,1,4.031246496663568,0.0,0.0,1.0
Woman,ETSEIB,First,3,8025.0,Bus,Bus,Bus,Yes,No,No,Yes,No,No,No,No,3,5.515904036968885,0.0,0.0,1.0
Woman,EEBE,First,3,8016.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,No,No,No,No,No,No,Yes,1,7.707002026861444,0.0,1.0,0.0
Woman,ESEIAAT,Fourth,3,8202.0,Renfe,FGC,On foot,Yes,Yes,No,Yes,No,No,No,No,3,17.529836769264648,0.3333333333333333,0.0,0.6666666666666666
Woman,EEABB,Third,5,8917.0,Bus,Underground,Renfe,Yes,Yes,No,No,Yes,No,No,No,3,12.337553922048984,0.0,0.0,1.0
Woman,FIB,First,5,8800.0,On foot,Underground,Bus,No,No,No,No,Yes,No,No,No,6,37.70504617773941,0.3333333333333333,0.0,0.6666666666666666
Man,ESEIAAT,Third,5,25430.0,On foot,On foot,On foot,Yes,No,No,No,Yes,No,No,No,3,108.90863709127856,1.0,0.0,0.0
Woman,ETSECCPB,Third,5,8025.0,Combustion or electric motorcycle with non-renewable source charging,Underground,Bicycle,Yes,Yes,No,No,No,No,No,No,3,5.515904036968885,0.3333333333333333,0.3333333333333333,0.3333333333333333
Woman,EPSEVG,Fourth,2,8014.0,On foot,Renfe,,Yes,No,Yes,Yes,No,No,No,No,2,2.532082851110252,0.5,0.0,0.5
Man,ESEIAAT,Second,5,43203.0,Renfe,On foot,Renfe,Yes,No,No,No,Yes,Yes,No,No,3,87.77263384289748,0.3333333333333333,0.0,0.6666666666666666
Woman,EEBE,Fourth,4,8980.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,No,No,No,No,Yes,3,5.285429992578997,0.0,1.0,0.0
Man,EPSEVG,Third,5,8028.0,On foot,Underground,Renfe,Yes,Yes,Yes,No,No,No,No,No,3,1.6130676235951116,0.3333333333333333,0.0,0.6666666666666666
Man,EPSEB,Third,2,8014.0,Underground,On foot,,No,Yes,Yes,No,No,No,No,No,3,2.532082851110252,0.6666666666666666,0.0,0.3333333333333333
Woman,EPSEM,First,1,8242.0,On foot,Bus,,Yes,No,No,No,No,Yes,No,No,2,44.90162952906903,0.5,0.0,0.5
Man,EETAC,Second,5,8017.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,Yes,No,No,No,No,3,2.112982468173686,0.0,1.0,0.0
Man,ESEIAAT,First,5,8225.0,On foot,On foot,On foot,Yes,No,Yes,No,No,No,Yes,No,3,22.64752581936345,1.0,0.0,0.0
Man,ETSAB,Second,5,8860.0,Combustion or electric motorcycle with non-renewable source charging,,,Yes,Yes,No,Yes,No,No,No,No,1,20.38020477160429,0.0,1.0,0.0
Woman,FIB,Second,2,8202.0,On foot,FGC,Underground,Yes,Yes,No,No,No,No,No,No,3,17.529836769264648,0.3333333333333333,0.0,0.6666666666666666
Woman,ETSAV,First,4,8037.0,,On foot,FGC,Yes,Yes,Yes,No,No,No,No,No,2,4.667536874203934,0.5,0.0,0.5
Man,FIB,Fourth,4,8028.0,On foot,,,Yes,No,Yes,No,No,No,Yes,No,1,1.6130676235951116,1.0,0.0,0.0
Woman,EPSEM,Second,5,8226.0,On foot,Renfe,Bus,Yes,No,Yes,No,Yes,No,No,No,3,22.25002415361337,0.3333333333333333,0.0,0.6666666666666666
Woman,ETSETB,Fourth,5,43830.0,Renfe,Underground,On foot,Yes,No,Yes,Yes,No,No,No,No,3,65.29346091838897,0.3333333333333333,0.0,0.6666666666666666
Man,EETAC,Third,4,8320.0,On foot,Renfe,On foot,Yes,No,No,No,Yes,No,No,No,3,20.623909485702708,0.6666666666666666,0.0,0.3333333333333333
Man,FIB,First,5,8940.0,On foot,Bus,On foot,Yes,Yes,No,Yes,No,No,No,No,3,4.031246496663568,0.6666666666666666,0.0,0.3333333333333333
Man,FNB,First,5,8023.0,Underground,,,Yes,No,Yes,No,No,No,No,No,1,3.853847488256764,0.0,0.0,1.0
Woman,EETAC,Fourth,5,8860.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,Yes,No,No,No,No,3,20.38020477160429,0.0,1.0,0.0
Man,FME,Third,5,8940.0,Tram,,,Yes,Yes,No,No,No,Yes,No,No,1,4.031246496663568,0.0,0.0,1.0
Woman,FIB,First,2,8640.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",FGC,Underground,Yes,No,Yes,No,No,No,No,No,3,25.047965035244648,0.0,0.3333333333333333,0.6666666666666666
Woman,FNB,Third,5,8022.0,FGC,Underground,,Yes,Yes,No,No,No,No,No,No,2,2.81531926980836,0.0,0.0,1.0
Man,EEABB,Third,4,43580.0,Renfe,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Bus,Yes,Yes,No,No,Yes,No,No,No,3,136.28971806257874,0.0,0.3333333333333333,0.6666666666666666
Woman,ESEIAAT,First,4,8110.0,On foot,Renfe,FGC,Yes,No,No,No,Yes,No,No,Yes,3,12.117783622630771,0.3333333333333333,0.0,0.6666666666666666
Woman,EPSEB,Third,2,8030.0,,On foot,Underground,No,No,Yes,No,No,No,No,No,4,8.515615293430308,0.5,0.0,0.5
Woman,EPSEB,Fourth,3,8243.0,Bus,Bus,Bus,Yes,Yes,No,Yes,No,No,No,No,3,43.93821109235909,0.0,0.0,1.0
Woman,ETSETB,Second,5,8023.0,On foot,Bicycle,Bus,Yes,Yes,Yes,No,No,No,No,No,3,3.853847488256764,0.6666666666666666,0.0,0.3333333333333333
Woman,EEABB,First,5,8902.0,Underground,Bus,,Yes,No,Yes,Yes,No,No,No,No,2,2.888881985150128,0.0,0.0,1.0
Man,EPSEM,Third,5,8242.0,On foot,On foot,On foot,Yes,No,No,Yes,No,No,No,No,3,44.90162952906903,1.0,0.0,0.0
Woman,ETSAB,Second,3,8004.0,Underground,,,Yes,Yes,No,No,No,No,No,No,1,4.578869966263394,0.0,0.0,1.0
Man,EPSEB,First,4,8001.0,Underground,Underground,Underground,Yes,Yes,No,No,No,No,No,No,3,4.960133018364982,0.0,0.0,1.0
Man,EEBE,First,5,8027.0,Bicycle,,,Yes,Yes,Yes,No,No,No,No,No,1,7.315332171609159,1.0,0.0,0.0
NR/DK,ETSECCPB,First,5,8459.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Renfe,Underground,Yes,No,No,Yes,No,Yes,No,No,3,38.4582437895354,0.0,0.3333333333333333,0.6666666666666666
Man,ETSETB,First,5,8028.0,On foot,On foot,,Yes,Yes,Yes,No,No,No,No,No,2,1.6130676235951116,1.0,0.0,0.0
Man,EEBE,Second,5,8901.0,Underground,Tram,On foot,Yes,Yes,No,Yes,No,No,No,No,3,2.9728101549659915,0.3333333333333333,0.0,0.6666666666666666
Man,ESEIAAT,First,5,8191.0,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,No,No,No,No,No,No,No,Yes,4,13.838861668490374,0.5,0.5,0.0
Man,ESEIAAT,First,7,7712.0,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Underground,Yes,No,No,No,Yes,No,No,No,3,244.5558088410604,0.3333333333333333,0.3333333333333333,0.3333333333333333
Woman,ESEIAAT,First,4,8223.0,On foot,,,Yes,No,No,No,Yes,No,No,No,1,19.325546457338568,1.0,0.0,0.0
Man,EEABB,Fourth,5,8860.0,On foot,,,Yes,No,No,No,Yes,No,No,No,1,20.38020477160429,1.0,0.0,0.0
Woman,ESEIAAT,Second,5,8201.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Electric vehicle (with Zero label and renewable source charging),,Yes,Yes,No,No,No,No,No,No,2,17.642274141111475,0.0,1.0,0.0
Woman,ETSECCPB,Third,5,45003.0,On foot,,,Yes,No,No,No,Yes,No,No,No,1,545.7043562594848,1.0,0.0,0.0
Man,ETSECCPB,First,2,8015.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Yes,Yes,No,Yes,No,No,No,No,3,4.0811379716437495,0.0,1.0,0.0
Woman,ETSAB,Second,5,17300.0,Tram,On foot,On foot,Yes,No,No,Yes,No,No,Yes,No,3,64.53799369363935,0.6666666666666666,0.0,0.3333333333333333
Man,FIB,Fourth,3,8700.0,On foot,Bus,On foot,Yes,No,Yes,No,Yes,No,No,No,3,46.50632225037548,0.6666666666666666,0.0,0.3333333333333333
Man,EEBE,Fourth,5,8440.0,On foot,Renfe,Tram,No,Yes,No,No,No,No,No,No,6,34.772225338745606,0.3333333333333333,0.0,0.6666666666666666
Man,ETSECCPB,Fourth,5,8004.0,Underground,,,Yes,Yes,No,Yes,No,No,No,No,1,4.578869966263394,0.0,0.0,1.0
Man,EPSEVG,Fourth,4,8830.0,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,No,No,No,No,Yes,3,7.742302268794167,0.3333333333333333,0.6666666666666666,0.0
Man,FNB,Second,4,8003.0,On foot,On foot,On foot,Yes,No,Yes,No,Yes,No,No,No,3,5.795446271750349,1.0,0.0,0.0
Woman,ETSEIB,Third,5,8021.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Yes,Yes,No,Yes,No,No,No,No,3,2.6941059454559344,0.0,1.0,0.0
Woman,ETSAB,Third,5,8830.0,FGC,Underground,Bus,Yes,No,No,No,Yes,No,No,No,3,7.742302268794167,0.0,0.0,1.0
Man,ETSEIB,First,5,8756.0,On foot,Bus,,Yes,No,No,No,Yes,No,No,No,2,12.35727395624996,0.5,0.0,0.5
Man,FIB,Third,5,8028.0,Underground,On foot,,Yes,Yes,No,No,No,No,No,No,2,1.6130676235951116,0.5,0.0,0.5
Woman,ETSAV,First,5,8005.0,Underground,FGC,On foot,Yes,Yes,Yes,No,No,No,No,No,3,7.629993511144085,0.3333333333333333,0.0,0.6666666666666666
Woman,EEBE,Fourth,3,8911.0,On foot,Renfe,Tram,Yes,No,Yes,No,No,No,No,No,3,13.901078426337602,0.3333333333333333,0.0,0.6666666666666666
Man,EPSEB,Third,4,8470.0,On foot,Renfe,Underground,Yes,No,No,No,Yes,No,No,No,3,43.6056658502139,0.3333333333333333,0.0,0.6666666666666666
Man,EETAC,Fourth,4,8940.0,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,Yes,Yes,No,Yes,No,No,No,No,2,4.031246496663568,0.5,0.5,0.0
Woman,EPSEB,Fourth,2,8392.0,Renfe,Underground,,Yes,Yes,Yes,No,No,No,No,No,2,37.239738318871865,0.0,0.0,1.0
Woman,ETSETB,First,5,8028.0,On foot,,,Yes,Yes,No,Yes,No,No,No,No,1,1.6130676235951116,1.0,0.0,0.0
Woman,ETSETB,Fourth,5,8173.0,FGC,FGC,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,Yes,No,No,No,No,3,9.970215712463055,0.0,0.3333333333333333,0.6666666666666666
Man,ETSEIB,Fourth,4,8430.0,Renfe,Underground,,Yes,Yes,Yes,No,No,No,No,No,2,29.35124003306556,0.0,0.0,1.0
Man,EEBE,Fourth,3,8011.0,Bicycle,,,Yes,No,No,No,No,Yes,Yes,No,1,4.0258558548027,1.0,0.0,0.0
Man,EEBE,Fourth,3,8029.0,On foot,Underground,,Yes,Yes,Yes,No,No,No,No,No,2,2.956172645857166,0.5,0.0,0.5
Man,ESEIAAT,Third,4,8107.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Renfe,On foot,Yes,Yes,Yes,No,No,No,No,No,3,18.83511401061516,0.3333333333333333,0.3333333333333333,0.3333333333333333
Man,ESEIAAT,Second,3,8415.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,Yes,No,No,No,No,3,32.76133560062124,0.0,1.0,0.0
Woman,FOOT,First,5,8029.0,On foot,Underground,FGC,Yes,Yes,No,No,No,No,No,No,3,2.956172645857166,0.3333333333333333,0.0,0.6666666666666666
Woman,ESEIAAT,Second,5,8570.0,Combustion or electric motorcycle with non-renewable source charging,On foot,,Yes,Yes,No,Yes,No,No,No,No,2,74.26745048172337,0.5,0.5,0.0
Man,FIB,First,5,8912.0,Underground,On foot,,Yes,Yes,No,No,No,No,No,No,2,12.450328346091144,0.5,0.0,0.5
Man,EEBE,Third,5,8004.0,,,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,No,No,No,Yes,1,4.578869966263394,0.0,1.0,0.0
Woman,ETSAB,Fourth,2,8901.0,On foot,Tram,On foot,Yes,Yes,No,Yes,No,No,No,No,3,2.9728101549659915,0.6666666666666666,0.0,0.3333333333333333
Man,EPSEVG,First,4,8800.0,Bicycle,Bicycle,Bicycle,Yes,Yes,No,No,No,No,No,No,3,37.70504617773941,1.0,0.0,0.0
Man,ETSEIB,First,5,8042.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,Yes,No,No,No,No,1,8.293966067277841,0.0,1.0,0.0
Man,ETSEIB,First,4,8830.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Yes,Yes,No,Yes,No,No,No,No,3,7.742302268794167,0.0,1.0,0.0
Man,EPSEVG,First,4,8028.0,,,Renfe,Yes,Yes,Yes,No,No,No,No,No,1,1.6130676235951116,0.0,0.0,1.0
Man,FIB,Second,6,8018.0,Bus,,,Yes,No,No,No,No,Yes,No,No,1,6.962340961738018,0.0,0.0,1.0
Man,EPSEVG,Fourth,1,8850.0,On foot,Renfe,,Yes,No,Yes,No,No,No,No,No,2,14.213448206259708,0.5,0.0,0.5
Man,ETSEIB,First,4,8029.0,On foot,Tram,On foot,No,Yes,Yes,No,No,No,No,No,6,2.956172645857166,0.6666666666666666,0.0,0.3333333333333333
Man,EEBE,Fourth,4,8015.0,On foot,Underground,On foot,No,Yes,Yes,No,No,No,No,No,6,4.0811379716437495,0.6666666666666666,0.0,0.3333333333333333
Woman,EPSEM,Fourth,5,8242.0,On foot,On foot,On foot,Yes,No,Yes,No,No,No,Yes,No,3,44.90162952906903,1.0,0.0,0.0
Man,ETSEIB,Third,3,8005.0,Underground,,,Yes,Yes,Yes,No,No,No,No,No,1,7.629993511144085,0.0,0.0,1.0
Man,EEBE,Second,5,8003.0,Bicycle,,,Yes,No,Yes,No,No,Yes,No,No,1,5.795446271750349,1.0,0.0,0.0
Woman,EEBE,First,5,8203.0,Renfe,Underground,Tram,Yes,No,No,No,Yes,No,No,No,3,16.476485028920333,0.0,0.0,1.0
Man,ETSETB,Fourth,6,8034.0,On foot,On foot,On foot,Yes,No,No,Yes,Yes,No,No,No,3,0.8468604032086408,1.0,0.0,0.0
Man,EEBE,First,5,8302.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Renfe,Tram,Yes,No,No,No,Yes,No,No,No,3,31.688887640233293,0.0,0.3333333333333333,0.6666666666666666
Man,ETSAB,Second,4,8011.0,,Underground,,Yes,Yes,No,No,No,No,No,No,1,4.0258558548027,0.0,0.0,1.0
Man,ETSECCPB,First,5,8028.0,On foot,Bicycle,On foot,Yes,Yes,No,Yes,No,No,No,No,3,1.6130676235951116,1.0,0.0,0.0
Man,ETSECCPB,Second,5,8221.0,On foot,FGC,Underground,Yes,No,No,Yes,No,No,No,No,3,21.2645722256118,0.3333333333333333,0.0,0.6666666666666666
Man,ETSEIB,Fourth,5,8009.0,On foot,Underground,,Yes,Yes,Yes,No,No,No,No,No,2,4.926195594374371,0.5,0.0,0.5
Man,FIB,First,5,8014.0,Bicycle,,,Yes,Yes,Yes,No,No,No,No,No,1,2.532082851110252,1.0,0.0,0.0
Man,EEBE,Third,5,8001.0,Bicycle,Underground,,Yes,No,No,No,No,Yes,Yes,No,2,4.960133018364982,0.5,0.0,0.5
Woman,EETAC,Third,5,8860.0,On foot,,,Yes,No,No,No,Yes,No,No,No,1,20.38020477160429,1.0,0.0,0.0
Man,EPSEVG,First,5,8028.0,Renfe,,,Yes,No,No,No,Yes,No,No,No,1,1.6130676235951116,0.0,0.0,1.0
Man,EEBE,First,4,8970.0,Scooter (or other micro-mobility devices) with non-renewable charging,Underground,Scooter (or other micro-mobility devices) with non-renewable charging,Yes,Yes,No,Yes,No,No,No,No,3,4.543343211547399,0.0,0.6666666666666666,0.3333333333333333
Man,ETSECCPB,First,4,8024.0,Bicycle,On foot,,No,Yes,No,No,No,No,No,No,3,4.785385490636497,0.6666666666666666,0.0,0.3333333333333333
Man,ETSEIB,First,5,8013.0,Underground,,,No,Yes,Yes,No,No,No,No,No,2,5.781462018023745,0.5,0.0,0.5
Man,FIB,Fourth,5,8960.0,Combustion or electric motorcycle with non-renewable source charging,,,Yes,Yes,No,Yes,No,No,No,No,1,3.8446603267534,0.0,1.0,0.0
Man,EPSEVG,Second,5,8720.0,On foot,Bus,On foot,Yes,No,Yes,No,No,No,No,No,3,35.27853992534681,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSEIB,First,5,8034.0,On foot,On foot,On foot,Yes,Yes,No,No,Yes,No,No,No,3,0.8468604032086408,1.0,0.0,0.0
Man,FIB,First,5,8225.0,FGC,Bus,On foot,Yes,Yes,No,Yes,No,No,No,No,3,22.64752581936345,0.3333333333333333,0.0,0.6666666666666666
Man,ETSAV,First,5,8030.0,Underground,FGC,Renfe,No,No,No,No,Yes,No,No,No,6,8.515615293430308,0.0,0.0,1.0
Woman,ETSAB,First,5,8018.0,On foot,,,Yes,Yes,No,No,No,No,No,No,1,6.962340961738018,1.0,0.0,0.0
Man,ESEIAAT,First,5,8002.0,Underground,FGC,On foot,Yes,Yes,No,No,Yes,No,No,No,3,5.505338253143316,0.3333333333333333,0.0,0.6666666666666666
Woman,ETSEIB,First,5,8292.0,On foot,Bus,On foot,Yes,No,No,No,Yes,Yes,No,No,3,25.87727278715144,0.6666666666666666,0.0,0.3333333333333333
Woman,EPSEVG,Second,5,8800.0,On foot,,,Yes,Yes,No,Yes,No,No,No,No,1,37.70504617773941,1.0,0.0,0.0
Man,ETSAB,Fourth,2,8021.0,Combustion or electric motorcycle with non-renewable source charging,,,Yes,Yes,No,Yes,No,No,No,No,1,2.6941059454559344,0.0,1.0,0.0
Man,EPSEB,Third,4,8800.0,On foot,Bus,Underground,Yes,No,Yes,No,No,Yes,No,No,3,37.70504617773941,0.3333333333333333,0.0,0.6666666666666666
Man,EPSEVG,Fourth,4,8700.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,No,Yes,No,No,No,3,46.50632225037548,0.0,1.0,0.0
Woman,EPSEB,Third,4,8032.0,Underground,Bus,On foot,Yes,Yes,No,Yes,No,No,No,No,3,5.693615561251612,0.3333333333333333,0.0,0.6666666666666666
Man,ETSETB,Second,5,8014.0,On foot,Underground,On foot,Yes,Yes,No,No,Yes,No,No,No,3,2.532082851110252,0.6666666666666666,0.0,0.3333333333333333
Man,FIB,Third,5,8206.0,On foot,Renfe,Underground,No,No,Yes,No,No,No,No,No,6,18.562764355973894,0.1666666666666666,0.0,0.8333333333333334
Man,EETAC,Fourth,3,8950.0,Tram,Underground,Renfe,Yes,Yes,No,No,No,No,No,No,3,2.4264062428862068,0.0,0.0,1.0
Man,FNB,Fourth,4,8012.0,On foot,Bicycle,On foot,Yes,Yes,No,No,No,Yes,No,No,3,4.166350464626095,1.0,0.0,0.0
Man,EPSEVG,First,5,8100.0,On foot,Renfe,On foot,Yes,Yes,No,Yes,No,No,No,No,3,18.88154630414079,0.6666666666666666,0.0,0.3333333333333333
Woman,EETAC,First,5,8860.0,On foot,,,Yes,No,No,No,Yes,No,No,No,1,20.38020477160429,1.0,0.0,0.0
Woman,ETSECCPB,First,5,8036.0,On foot,Bus,On foot,Yes,Yes,Yes,No,No,No,No,No,3,3.4075132374150914,0.6666666666666666,0.0,0.3333333333333333
Man,EEBE,Second,5,8461.0,On foot,Bus,Renfe,Yes,Yes,No,No,No,Yes,No,No,3,44.377173163138174,0.3333333333333333,0.0,0.6666666666666666
Man,ETSEIB,First,5,8390.0,Renfe,Underground,,Yes,No,Yes,No,No,No,No,No,2,16.57902347718014,0.0,0.0,1.0
Woman,ETSAV,First,5,8280.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Bus,FGC,Yes,Yes,Yes,No,No,No,No,No,3,62.54666044879691,0.0,0.3333333333333333,0.6666666666666666
